Time,Exchange,Symbol,LastPrice,BaseVolume,QuoteVolume,BidQty,BidPrice,AskPrice,AskQty
2021-02-19T17:04:42,BITTREX,BTC-GOOGL,0.03897608,0.00188321,0.04810658,0,0.03881213,0.03912016,0
2021-02-19T17:04:42,BITTREX,BTC-NFLX,0.01039038,0.00216214,0.208091,0,0.00998759,0.01003695,0
2021-02-19T17:04:42,BITTREX,BTC-PFE,0.00067828,0.00204489,3.01481721,0,0.00063537,0.0006404,0
2021-02-19T17:04:42,BITTREX,BTC-SPY,0.0075001,0,0,0,0.00721021,0.00726658,0
2021-02-19T17:04:42,BITTREX,BTC-TSLA,0.01453649,0.10067134,6.75144225,0,0.01450367,0.01460422,0
2021-02-19T17:04:42,BITTREX,USDT-GRT,2.17,39085.90885925,17512.5661952,0,2.17,2.2152,0
2021-02-19T17:04:42,BITTREX,USDT-SAND,0.29945,42188.35185102,138230.24768645,0,0.29915,0.30371,0
2021-02-19T17:04:42,BITTREX,USD-LBC,0.18555,59376.55124492,316854.18624401,0,0.18555,0.18993,0
2021-02-19T17:04:42,BITTREX,USDT-OGT,0.478,4443.975981,9273.01,0,0.4756,0.4804,0
2021-02-19T17:04:47,BITTREX,BTC-LTC,0.00427695,80.49441047,18332.59668314,0,0.004276,0.00427913,0
2021-02-19T17:04:47,BITTREX,BTC-VTC,0.0000146,4.13164701,277704.0009379,0,0.0000146,0.00001477,0
2021-02-19T17:04:47,BITTREX,BTC-MONA,0.00004647,1.44490474,30365.36991083,0,0.0000463,0.00004685,0
2021-02-19T17:04:47,BITTREX,BTC-NAV,0.00000929,3.01489772,327696.8149144,0,0.00000929,0.00000948,0
2021-02-19T17:04:47,BITTREX,BTC-VIA,0.00001444,0.34036613,22623.26968448,0,0.00001445,0.00001464,0
2021-02-19T17:04:47,BITTREX,BTC-SYS,0.00000325,1.93800005,567441.80737426,0,0.00000321,0.00000325,0
2021-02-19T17:04:47,BITTREX,BTC-ETH,0.0358803,493.66019225,13399.43705339,0,0.03588466,0.0358979,0
